title,money,description,url,images
3 Piece - Printed Suit - 42402048,"Rs. 6,490.00 Rs. 4,218.50","Create a stylish look with our printed three-piece from the latest unstitched summer collection.
Product Detail:
Feathers Printed Style Shirt with Dupatta and Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Fabric: Lawn
Color: Navy Blue
DUPATTA
Digital Printed Crinkle Chiffon Dupatta: 2.5 Meter
Fabric: Crinkle Chiffon
Color: Navy Blue
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Navy Blue
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402048,"image_3_337_1.jpg, image_3_337_2.jpg, image_3_337_3.jpg"
3 Piece - Printed Loose Fabric - 42403268 - Dupatta / 2.5 / 2.5,Rs. 455.00 - Rs. 527.00,"Craft your style with exquisite printed three-piece from the latest freedom to buy summer collection.
Product Detail
Block Prints Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 750/-Mtr)
Fabric: Lawn
Color: Green
DUPATTA
Dupatta: 2.5 Meter (RS 780/-Mtr)
Fabric: Voile
Color: Green
TROUSERS
Trousers: 2.5 Meter (RS 680/-Mtr)
Fabric: Cambric
Color: ﻿Green
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403268,"image_3_338_1.jpg, image_3_338_2.jpg, image_3_338_3.jpg"
Embroidered Shirt - PE24-114 - XS,"Rs. 5,130.00 Rs. 3,078.00","Ease your confusion for styling by wearing this embroidered shirt from the latest pret summer collection.
Product Detail
Embroidered Shirt
Shirt
Round Neckline With Tie-Up Dorri & Tassels Detail, Embroidered Hem & Sleeves
Fabric: Cambric
Color: Orange
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/pe24-114,"image_3_339_1.jpg, image_3_339_2.jpg, image_3_339_3.jpg"
2 Piece - Dyed Embroidered Suit - 42401737,"Rs. 5,640.00 Rs. 3,666.00","Revamp your wardrobe with a trendy dyed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Shirt with Trousers
SHIRT
Solid Cambric Shirt: 3 Meter
Embroidered Front
Fabric: Cambric
Color: Lilac
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Lilac
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401737,"image_3_340_1.jpg, image_3_340_2.jpg, image_3_340_3.jpg"
2 Piece - Printed Suit - 42401960,"Rs. 2,870.00 Rs. 1,865.50","Catch elegance beauty with this printed two-piece from the latest unstitched summer collection.
Product Detail:
Block Printed Style Shirt with Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Fabric: Lawn
Color: Off White
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Off White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401960,"image_3_341_1.jpg, image_3_341_2.jpg, image_3_341_3.jpg"
Embroidered Shirt - AS24-67 - XS,"Rs. 4,100.00 Rs. 2,460.00","Create an inspiring look by wearing this embroidered shirt from the latest pret summer collection.
Product Detail
Embroidered Shirt
Shirt
Round Neckline With V Slit, Embroidered Front
Fabric: Yarn Dyed
Color: Skin
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/as24-67,"image_3_342_1.jpg, image_3_342_2.jpg, image_3_342_3.jpg"
2 Piece - Digital Printed Embroidered Suit - 42402076,"Rs. 5,990.00 Rs. 3,893.50","Elevate your daily style with this digital printed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Textures Prints Style Shirt with Trousers
SHIRT
Solid Cambric Shirt: 3 Meter
Embroidered Front + Motifs
Fabric: Cambric
Color: Pink
TROUSERS
Digital Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Pink
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402076,"image_3_343_1.jpg, image_3_343_2.jpg, image_3_343_3.jpg"
3 Piece - Printed Suit - 42401666,"Rs. 5,640.00 Rs. 3,666.00","Upgrade your evening outdoor look with our printed three-piece from the latest unstitched summer collection.
Product Detail:
Mughal Flower Bunches Printed Style Shirt with Dupatta and Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Fabric: Lawn
Color: White
DUPATTA
Digital Printed Muzlin Dupatta: 2.5 Meter
Fabric: Muzlin
Color: White
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: ﻿White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401666,"image_3_344_1.jpg, image_3_344_2.jpg, image_3_344_3.jpg"
Printed Dress - FS24-11 - XS,"Rs. 6,150.00 Rs. 3,690.00","For everyday events, style this printed dress from the latest pret summer collection.
Product Detail
Printed Dress
Dress
Round Neckline With Tie-Up Dorri & Tassels Detail, Flared Dress
Fabric: Cambric
Color: Lime
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/fs24-11,"image_3_345_1.jpg, image_3_345_2.jpg, image_3_345_3.jpg"
3 Piece - Printed Embroidered Suit - 42401418,"Rs. 6,150.00 Rs. 3,997.50","Become the epitome of exquisite grace and sophistication with this digital printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Japanese Patterns Style Shirt with Dupatta and Trousers
SHIRT
Digital Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Motifs
Fabric: Lawn
Color: Ice Blue
DUPATTA
Digital Printed Silk Dupatta: 2.5 Meter
Fabric: Silk
Color: Ice Blue
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Ice Blue
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401418,"image_3_346_1.jpg, image_3_346_2.jpg, image_3_346_3.jpg"
3 Piece - Printed Suit - 42401941,"Rs. 7,180.00 Rs. 4,667.00","Make your day memorable with this graceful printed three-piece from the latest unstitched summer collection.
Product Detail:
Paisleys & Color Blockings Prints Style Shirt paired with Dupatta & Trousers
SHIRT
Printed Zari Lawn Shirt: 3 Meter
Fabric: Zari Lawn
Color: Black
DUPATTA
Digital Printed Zari Lawn Dupatta: 2.5 Meter
Fabric: Zari Lawn
Color: Black
TROUSERS
Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401941,"image_3_347_1.jpg, image_3_347_2.jpg, image_3_347_3.jpg"
3 Piece - Printed Suit - 42402046,"Rs. 6,150.00 Rs. 3,997.50","Command attention and leave a lasting impression with this printed three-piece from the latest unstitched summer collection. 
Product Detail:
Floral Baroque Mix Printed Style Shirt with Dupatta & Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Fabric: Lawn
Color: Black 
DUPATTA
Digital Printed Crinkle Chiffon Dupatta: 2.5 Meter
Fabric: Crinkle Chiffon
Color: Black
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402046,"image_3_348_1.jpg, image_3_348_2.jpg, image_3_348_3.jpg"
3 Piece - Printed Embroidered Suit - 42405002,"Rs. 9,230.00 Rs. 5,999.50","For an elegant appearance with printed embroidered three-piece from the latest summer collection.
Product Detail:
Shirt with Dupatta and Trousers
SHIRT
Digital Printed Super Fine Lawn Shirt: 3.2 Meter
2 Embroidered Borders
Fabric: Lawn
Color: Maroon
DUPATTA
Printed Voile Dupatta: 2.6 Meter
Fabric: Voile
Color: Maroon 
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Maroon
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42405002,"image_3_349_1.jpg, image_3_349_2.jpg, image_3_349_3.jpg"
3 Piece - Digital Printed Loose Fabric - 42403111 - Dupatta / 2.5 / 2.5,Rs. 830.00 Rs. 540.00,"Brighten up your wardrobe with this digital printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Roses Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 750/-Mtr)
Fabric: Lawn
Color: Pink & Off White
Note: Fabric used in shoot for trousers is shirt fabric
DUPATTA
Dupatta: 2.5 Meter (RS 780/-Mtr)
Fabric: Voile
Color: Blue & Off White
Note: Fabric used in shoot for gown is dupatta fabric
TROUSERS
Trousers: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: Off White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42403111,"image_3_350_1.jpg, image_3_350_2.jpg, image_3_350_3.jpg"
3 Piece - Yarn Dyed Embroidered Suit - 42402172,"Rs. 8,490.00 Rs. 6,792.00","Build your core wardrobe with this yarn dyed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Yarn Dyed Dupatta With Stripes On Style Shirt and Trousers
SHIRT
Yarn Dyed Shirt: 3 Meter
Embroidered Neckline + Border
Fabric: Yarn Dyed
Color: Light Grey
DUPATTA
Yarn Dyed Dupatta: 2.5 Meter
Fabric: Yarn Dyed
Color: Blue
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Solid Cambric
Color: Light Grey
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402172,"image_3_351_1.jpg, image_3_351_2.jpg, image_3_351_3.jpg"
2 Piece - Embroidered Suit - PE24-334 - XS,"Rs. 6,660.00 Rs. 3,996.00","Be the center of attention by wearing this embroidered two-piece suit from the latest pret summer collection. 
Product Detail
Embroidered Shirt With Trousers
Shirt
Band Neckline With Slit & Piping, Top Stitching Detail At Sleeves, Embroidered Front
Fabric: Cambric
Color: Cream
Trousers
Straight Trousers
Fabric: Cambric
Color: Cream
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/pe24-334,"image_3_352_1.jpg, image_3_352_2.jpg, image_3_352_3.jpg"
3 Piece - Printed Loose Fabric - 42403011 - Shirt / 3 / 3,Rs. 670.00 Rs. 436.00,"Elevate your style with our printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Vintage Pictoral Theme Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: ﻿Mint Green
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric:
Color: Mint Green
TROUSERS
Trousers: 2.5 Meter (RS 690/-Mtr)
Fabric: Cambric
Color: Mint Green
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42403011,"image_3_353_1.jpg, image_3_353_2.jpg, image_3_353_3.jpg"
1 Piece - Digital Printed Loose Fabric - 42403347 - Shirt / 3 / 3,Rs. 880.00 Rs. 572.00,"Look regal with this digital printed one-piece from the latest freedom to buy summer collection.
Product Detail:
Ikkat Printed Style Shirt 
SHIRT
Shirt: 3 Meter (RS 850/-Mtr)
Fabric: Dobby Lawn
Color: Black & Off White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42403347,"image_3_354_1.jpg, image_3_354_2.jpg, image_3_354_3.jpg"
3 Piece - Digital Printed Embroidered Suit - 42401972,"Rs. 9,740.00 Rs. 6,331.00","Get ultimate glamorous look with this digital printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Schiffli Patterns Style Shirt with Dupatta and Trousers
SHIRT
Digital Printed Chicken Kari Shirt: 3 Meter
Fabric: Chicken Kari
Color: Pink
DUPATTA
Digital Printed Voile Dupatta: 2.5 Meter
Fabric: Voile
Color: Pink
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Pink
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401972,"image_3_355_1.jpg, image_3_355_2.jpg, image_3_355_3.jpg"
3 Piece - Jacquard Suit - 42402125,"Rs. 9,990.00 Rs. 7,992.00","Upgrade your evening outdoor look with our jacquard three-piece from the latest unstitched summer collection.
Product Detail:
Sequin Motifs With Florals Style Shirt with Dupatta and Trousers
SHIRT
Jacquard Shirt: 3 Meter
1 Lace: 1.25 Meter
1 Lace: 2.5 Meter
Fabric: Jacquard
Color: Purplish Orchid
DUPATTA
Digital Printed Crinkle Chiffon Dupatta: 2.5 Meter
Fabric: Crinkle Chiffon
Color: Purplish Orchid
TROUSERS
Jacquard Trousers: 2.5 Meter
Fabric: Jacquard
Color: Purplish Orchid
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402125,"image_3_356_1.jpg, image_3_356_2.jpg, image_3_356_3.jpg"
Embroidered Trousers - PS24-150 - XS,"Rs. 2,560.00 Rs. 1,536.00","Enhance your closet with this embroidered trousers from the latest pret summer collection. 
Product Detail
Embroidered Trousers
Trousers
Loose Straight Trousers, Pleated Embroidered Hem
Fabric: Cambric
Color: Off White
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/ps24-150,"image_3_357_1.jpg, image_3_357_2.jpg, image_3_357_3.jpg"
2 Piece - Dyed Embroidered Suit - 42401957,"Rs. 5,640.00 Rs. 3,666.00","Add a touch of depth and charm to your personality by wearing this dyed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Style Shirt with Trousers
SHIRT
Solid Cambric Shirt: 3 Meter
Embroidered Front + Sleeves + Border
Fabric: Cambric
Color: Mint
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Mint
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401957,"image_3_358_1.jpg, image_3_358_2.jpg, image_3_358_3.jpg"
2-Piece - Printed Suit  - PS24-292 - XS,"Rs. 4,590.00 Rs. 2,754.00","Make your day magnificent by wearing this printed two-piece suit from the latest pret summer collection. 
Product Detail
Printed Shirt With Trousers
Shirt
Band Neckline With V Slit, Lace Detail On Neckline, Printed Shirt
Fabric: Cambric
Color: Orange
Trousers
Printed Straight Trousers
Fabric: Cambric
Color: Orange
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/ps24-292,"image_3_359_1.jpg, image_3_359_2.jpg, image_3_359_3.jpg"
1 Piece - Dyed Loose Fabric - 42403096 - Shirt / 3 / 3,Rs. 670.00 Rs. 436.00,"Create majestic looks with this dyed one-piece from the latest freedom to buy summer collection.
Product Detail:
Shirt
SHIRT
Shirt: 3 Meter (RS 690/-Mtr)
Fabric: Cambric
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42403096,"image_3_360_1.jpg, image_3_360_2.jpg, image_3_360_3.jpg"
2-Piece - Embroidered Suit  - PS24-295 - XS,"Rs. 5,690.00 Rs. 3,414.00","Make your day magnificent by wearing this printed two-piece suit from the latest pret summer collection.
Product Detail
Printed Shirt With Trousers
Shirt
Band Neckline With Placket, Printed Shirt 
Fabric: Cambric
Color: Pink
Trousers
Fabric: Cambric
Color: Pink
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/ps24-295,"image_3_361_1.jpg, image_3_361_2.jpg, image_3_361_3.jpg"
3 Piece - Printed Loose Fabric - 42403041 - Shirt / 3 / 3,Rs. 670.00 Rs. 436.00,"Adorn grace with this printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Ethnic Stencil Patterns Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: Yellowish Beige
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric: Voile
Color: Yellowish Beige
TROUSERS
Trousers: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: ﻿Yellowish Beige
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42403041,"image_3_362_1.jpg, image_3_362_2.jpg, image_3_362_3.jpg"
3 Piece - Printed Suit - 42401942,"Rs. 7,180.00 Rs. 4,667.00","Upgrade your evening outdoor look with our printed three-piece from the latest unstitched summer collection.
Product Detail:
Textured Base With Sequins Printed Style Shirt with Dupatta & Trousers
SHIRT
Printed Zari Lawn Shirt: 3 Meter
Fabric: Zari Lawn
Color: Black & Grey
DUPATTA
Digital Printed Zari Lawn Dupatta: 2.5 Meter
Fabric: Zari Lawn
Color: Black & Grey
TROUSERS
Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: White
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401942,"image_3_363_1.jpg, image_3_363_2.jpg, image_3_363_3.jpg"
3 Piece - Digital Printed Embroidered Suit - 42401452,"Rs. 8,720.00 Rs. 5,668.00","Be the epitome of grace in this digital printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Floral Dupatta With Ombre Effect Shirt with Trousers
SHIRT
Digital Printed Super Fine Grid Lawn Shirt: 3 Meter
Embroidered Motifs 
Fabric: Lawn
Color: Tea Pink
DUPATTA
Digital Printed Grid Lawn Dupatta: 2.5 Meter
Fabric: Lawn
Color: Tea Pink
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Tea Pink
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401452,"image_3_364_1.jpg, image_3_364_2.jpg, image_3_364_3.jpg"
3 Piece - Embroidered Suit - 42405026,"Rs. 8,720.00 Rs. 5,668.00","Make a marvelous appearance with this embroidered three-piece from the latest summer collection.
Product Detail
Shirt with Dupatta and Trousers
SHIRT
Dyed Cambric Shirt: 3.2 Meter
Embroidered Front + Border
Fabric: Cambric
Color: Purple
DUPATTA
Digital Printed Silk Dupatta: 2.6 Meter
Fabric: Silk
Color: Purple
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: ﻿Purple
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42405026,"image_3_365_1.jpg, image_3_365_2.jpg, image_3_365_3.jpg"
2 Piece - Embroidered Loose Fabric - 42402004 - Shirt Front & Back + Sleeves / 3.25 / 3.25,Rs. 436.00 - Rs. 663.00,"Strut in style with this embroidered two-piece from the latest freedom to buy summer collection.
Product Detail:
Shirt & Trousers
Measurements: 
Shirt Front & Back + Sleeves Fabric: 3.25 Meter (RS 2290/-Mtr)
Trousers Fabric: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: Light Yellow
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42402004,"image_3_366_1.jpg, image_3_366_2.jpg, image_3_366_3.jpg"
2 Piece - Embroidered Loose Fabric - 42402004 - Shirt Front & Back + Sleeves / 3.25 / 3.25,Rs. 436.00 - Rs. 663.00,"Strut in style with this embroidered two-piece from the latest freedom to buy summer collection.
Product Detail:
Shirt & Trousers
Measurements: 
Shirt Front & Back + Sleeves Fabric: 3.25 Meter (RS 2290/-Mtr)
Trousers Fabric: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: Light Yellow
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42402004,"image_3_367_1.jpg, image_3_367_2.jpg, image_3_367_3.jpg"
3 Piece - Gold Paste Printed Embroidered Suit - 42401892,"Rs. 8,720.00 Rs. 5,668.00","Celebrate timeless elegance in our gold paste printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Mughal Style Shirt with Dupatta and Trousers
SHIRT
Gold Paste Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Motifs + Border
Fabric: Lawn
Color: Black
DUPATTA
Gold Paste Printed Lawn Dupatta: 2.5 Meter
Fabric: Lawn
Color: Black
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: ﻿Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401892,"image_3_368_1.jpg, image_3_368_2.jpg, image_3_368_3.jpg"
3 Piece - Digital Printed Loose Fabric - 42403383 - Shirt / 3 / 3,Rs. 455.00 - Rs. 533.00,"Elevate your style and embrace sophistication with this alluring digital printed three-piece from the latest freedom to buy summer collection.
Product Detail
Textures Printed Style Shirt with Dupatta and Trousers 
SHIRT
Shirt: 3 Meter (RS 800/-Mtr) 
Fabric: Lawn
Color: Brown
DUPATTA
Dupatta: 2.5 Meter (RS 820/-Mtr) 
Fabric: Voile
Color: Brown
TROUSERS
Trousers: 2.5 Meter (RS 700/-Mtr) 
Fabric: Cambric
Color: Brown
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403383,"image_3_369_1.jpg, image_3_369_2.jpg, image_3_369_3.jpg"
3 Piece - Printed Loose Fabric - 42403118 - Shirt / 3 / 3,Rs. 830.00 Rs. 540.00,"Make your look lavish by wearing this printed three-piece from the latest freedom to buy summer collection.
Product Detail:
Abstract Floral Printed Style Shirt with Dupatta and Trousers
SHIRT
Shirt: 3 Meter (RS 730/-Mtr)
Fabric: Lawn
Color: Black
DUPATTA
Dupatta: 2.5 Meter (RS 750/-Mtr)
Fabric: Voile
Color: Pink
Note: Fabric used in shoot for gown is dupatta fabric
TROUSERS
Trousers: 2.5 Meter (RS 650/-Mtr)
Fabric: Cambric
Color: Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42403118,"image_3_370_1.jpg, image_3_370_2.jpg, image_3_370_3.jpg"
3 Piece - Yarn Dyed Embroidered Suit - 42401977,"Rs. 13,330.00 Rs. 8,664.50","Make your catchy with this wonderful yarn dyed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Banarsi Style Shirt with Dupatta and Trousers
SHIRT
Yarn Dyed Banarsi Shirt: 3 Meter
Embroidered Front + Neckline + Motifs + Border
Fabric: Banarsi
Color: Rust Orange
DUPATTA
Banarsi Jacquard Dupatta: 2.5 Meter
Fabric: Banarsi Jacquard
Color: Rust Orange
TROUSERS
Yarn Dyed Banarsi Trousers: 2.5 Meter
Fabric: Banarsi
Color: Rust Orange
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401977,"image_3_371_1.jpg, image_3_371_2.jpg, image_3_371_3.jpg"
3 Piece - Printed Embroidered Suit - 42401380,"Rs. 8,200.00 Rs. 5,330.00","Unlock the gateway to sophistication with this printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Abstract Florals With Laces Style Shirt with Dupatta and Trousers
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Motifs + 2 Borders
Fabric: Lawn
Color: Dull Orange
DUPATTA
Digital Printed Glitter Net Dupatta: 2.5 Meter
Fabric: Glitter Net
Color: Dull Orange
TROUSERS
Dyed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Dull Orange
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401380,"image_3_372_1.jpg, image_3_372_2.jpg, image_3_372_3.jpg"
2 Piece - Printed Embroidered Suit - 42401949,"Rs. 5,640.00 Rs. 3,666.00","Radiate with special attention by dressing in this captivating ensemble printed embroidered two-piece from the latest unstitched summer collection.
Product Detail:
Paisleys With Tropical Leaves Prints Style Shirt and Dupatta
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Embroidered Front + Border
Fabric: Lawn
Color: Pink & Light Grey
DUPATTA
Digital Printed Silk Dupatta: 2.5 Meter
Fabric: Silk
Color: Pink & Light Grey
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401949,"image_3_373_1.jpg, image_3_373_2.jpg, image_3_373_3.jpg"
2 Piece - Printed Suit - 42401778,"Rs. 4,610.00 Rs. 2,996.50","Make your day magnificent by wearing this printed two-piece from the latest unstitched summer collection.
Product Detail:
Modern Printed Style Shirt with Dupatta
SHIRT
Printed Super Fine Lawn Shirt: 3 Meter
Fabric: Lawn
Color: Blue
DUPATTA
Digital Printed Crinkle Chiffon Dupatta: 2.5 Meter
Fabric: Crinkle Chiffon
Color: Blue
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401778,"image_3_374_1.jpg, image_3_374_2.jpg, image_3_374_3.jpg"
Printed Dress - FE24-07 - XS,"Rs. 7,700.00 Rs. 4,620.00","Look and feel your best by wearing this printed dress from the latest pret summer collection. 
Product Detail
Printed Dress
Dress
Round Neckline, Cuffed Sleeves, Gathers Below Yoke & Hem
Fabric: Monar Gold
Color: Maroon
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/collections/women/products/fe24-07,"image_3_375_1.jpg, image_3_375_2.jpg, image_3_375_3.jpg"
Embroidered Shirt - PS24-38 - XS,"Rs. 6,150.00 Rs. 3,690.00","For an elegant look, adorn this embroidered shirt from the latest pret summer collection.
Product Detail
Embroidered Shirt
Shirt
Indian Neckline With Lace Detail On Edges, Embroidered Sleeves, Straight Shirt
Fabric: Jacquard
Color: Pink
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/ps24-38,"image_3_376_1.jpg, image_3_376_2.jpg, image_3_376_3.jpg"
3 Piece - Printed Embroidered Suit - 42401842,"Rs. 7,690.00 Rs. 4,998.50","Look gorgeous effortlessly by wearing printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Ethnic Floral Mix Print Style Shirt with Dupatta and Trousers
SHIRT
Printed Lawn Shirt: 3 Meter
Embroidered Neckline + Border
Fabric: Lawn
Color: Carrot 
DUPATTA
Digital Printed Zari Lawn Dupatta: 2.5 Meter
Fabric: Zari Lawn
Color: Green
TROUSERS
Solid Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Carrot
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/products/42401842,"image_3_377_1.jpg, image_3_377_2.jpg, image_3_377_3.jpg"
2 Piece - Printed Suit - PE24-222 - XS / S,"Rs. 6,150.00 Rs. 3,690.00","Catch the versatile look by wearing this printed two-piece suit from the latest pret summer collection.
Product Detail
Printed Shirt With Trousers
Shirt
Band Neckline With Buttons Detail On Placket, Box Pleat Detail At Front
Fabric: Lawn
Color: Blue
Trousers
Loose Straight Trousers
Fabric: Cambric 
Color: Blue
Note:
Product color may vary slightly due to photographic lighting sources or monitor settings.",https://nishatlinen.com/products/pe24-222,"image_3_378_1.jpg, image_3_378_2.jpg, image_3_378_3.jpg"
3 Piece - Printed Embroidered Suit - 42401329,"Rs. 11,790.00 Rs. 7,663.50","Radiate confidence and charm with this printed embroidered three-piece from the latest unstitched summer collection.
Product Detail:
Abstract Floral With Chiffle Embroidered Style Shirt with Dupatta and Trousers
SHIRT
Printed Embroidered Swiss Lawn Front: 1.25 Meter
Printed Swiss Lawn Back & Sleeves: 1.75 Meter
Fabric: Swiss Lawn
Color: Pink & Black
DUPATTA
Dyed Embroidered Swiss Voile Dupatta: 2.5 Meter
Fabric: Swiss Voile
Color:- Black
TROUSERS
Printed Cambric Trousers: 2.5 Meter
Fabric: Cambric
Color: Pink & Black
Note:
Product color may slightly vary due to photographic lighting sources or your device settings.",https://nishatlinen.com/collections/women/products/42401329,"image_3_379_1.jpg, image_3_379_2.jpg, image_3_379_3.jpg"
